date,team,points,assists,biggest lead,blocks,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,lead changes,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points in the paint,rebounds,rest,site,site streak,steals,streak,team rebounds,three pointers attempted,three pointers made,times tied,total,turnovers,wins,o:team,o:points,o:assists,o:biggest lead,o:blocks,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:losses,margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:points in the paint,o:rebounds,o:rest,o:site,o:site streak,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:turnovers,o:wins,season
20120119,Heat,98,19,23,5,29,8,85,38,18,18,13,14,3,4,11,5,21,15,0,0,15,0,36,44,1,home,1,8,1,8,18,9,2,191.0,11,9,Lakers,87,19,4,6,26,6,81,34,15,16,13,5,11,-5,-21,-15,0,0,12,36,38,2,away,1,7,1,12,20,6,13,10,2011
20120119,Jazz,91,16,4,2,29,21,80,31,19,29,26,14,3,4,-3,-3,0,-9,0,0,15,0,38,44,1,home,1,11,3,5,12,3,6,184.5,12,9,Mavericks,94,23,13,6,29,12,71,37,20,19,15,7,-3,3,0,9,0,0,4,48,33,0,away,-2,4,-2,8,20,5,15,8,2011
20120119,Rockets,90,17,14,7,39,13,88,35,18,13,11,15,2,7,2,5,12,9,0,0,14,0,36,53,1,home,1,11,4,4,27,9,3,184.0,19,7,Pelicans,88,20,5,5,32,10,94,37,15,16,11,11,2,-5,-12,-9,0,0,16,46,48,0,away,2,9,-5,12,11,3,13,3,2011
20120120,Cavaliers,75,13,1,6,20,9,89,27,17,19,14,14,6,7,-39,-8,-24,-19,0,0,18,0,28,38,2,home,1,7,-1,5,14,7,1,186.0,14,6,Bulls,114,27,42,16,41,18,83,46,23,17,16,3,-39,8,24,19,0,0,13,50,54,2,away,1,9,1,8,9,6,20,13,2011
20120120,Celtics,71,20,3,5,25,2,74,30,19,9,7,14,3,8,-8,-5,-5,-11,0,0,7,0,28,32,1,home,2,7,1,3,10,4,3,183.0,18,5,Suns,79,20,11,8,36,6,69,31,16,16,12,9,-8,5,5,11,0,0,8,34,44,1,away,-3,10,1,9,19,5,21,5,2011
20120120,Clippers,98,12,15,5,34,7,71,33,27,28,21,13,2,4,-3,9,7,11,0,0,7,0,24,41,1,home,1,6,1,9,21,11,2,191.0,18,8,Timberwolves,101,21,3,3,29,9,81,36,22,33,23,8,-3,-9,-7,-11,0,0,10,46,39,1,away,2,8,2,11,15,6,11,6,2011
20120120,Knicks,86,13,3,4,31,12,73,27,22,33,26,15,6,8,-14,-4,-12,-4,0,0,12,0,28,43,1,home,2,13,-4,4,22,6,11,189.5,24,6,Bucks,100,19,17,1,35,5,82,39,25,20,14,9,-14,4,12,4,0,0,12,50,47,2,away,1,11,-3,8,22,8,19,4,2011
20120120,Magic,92,20,23,2,36,14,77,32,20,26,16,15,1,4,12,12,15,17,0,0,15,0,30,51,1,home,2,7,-1,7,27,12,1,181.0,13,10,Lakers,80,19,2,3,34,5,76,29,18,22,16,6,12,-12,-15,-17,0,0,8,30,42,0,away,-1,5,-1,8,20,6,8,10,2011
20120120,Pistons,81,17,3,3,25,7,66,29,16,26,19,16,1,12,-17,-10,-8,-19,0,0,13,0,38,38,1,home,-2,8,-3,9,10,4,1,180.0,25,3,Grizzlies,98,23,23,2,24,19,68,39,20,20,15,6,-17,10,8,19,0,0,3,38,27,1,away,-1,14,4,4,9,5,15,7,2011
20120120,Raptors,84,21,4,8,29,28,82,30,23,25,19,16,1,11,-10,-13,-11,-15,0,0,11,0,36,40,1,home,-3,10,-6,9,15,5,0,180.5,14,4,Trailblazers,94,19,21,3,40,7,82,33,19,31,23,6,-10,13,11,15,0,0,15,38,55,1,away,-4,7,-1,11,15,5,18,8,2011
20120120,Seventysixers,90,24,18,5,36,21,84,35,8,19,16,15,1,4,14,-6,7,-8,0,0,15,0,42,51,1,home,2,9,-1,8,17,4,3,184.0,12,10,Hawks,76,21,11,2,29,13,74,32,17,8,7,4,14,6,-7,8,0,0,3,28,32,1,away,4,8,4,4,15,5,15,11,2011
20120120,Spurs,86,19,6,2,32,14,82,31,16,21,19,16,4,5,-2,-12,-6,-3,0,0,13,0,40,45,1,home,-2,7,1,5,25,5,2,196.0,13,10,Kings,88,16,15,2,33,21,83,36,23,19,11,10,-2,12,6,3,0,0,13,40,46,1,away,1,9,1,12,21,5,14,5,2011
20120120,Warriors,91,18,6,5,38,10,80,37,21,8,7,15,25,9,-3,-4,2,0,0,0,7,0,28,45,1,home,-4,3,-1,4,23,10,15,192.0,18,5,Pacers,94,25,5,5,34,17,83,35,13,21,16,4,-3,4,-2,0,0,0,9,42,43,1,away,-1,9,-1,5,16,8,11,9,2011
20120120,Wizards,104,28,12,9,32,18,95,40,24,17,13,15,10,12,-4,10,-5,2,0,0,8,0,44,40,1,home,3,11,1,10,26,11,9,205.5,10,2,Nuggets,108,24,8,4,34,23,79,39,20,30,20,5,-4,-10,5,-2,0,0,12,50,46,1,away,-2,6,2,13,21,10,17,10,2011
20120121,Bulls,95,26,19,3,27,8,85,40,17,15,9,18,11,3,6,4,11,7,0,0,10,0,42,37,0,home,-1,11,2,7,15,6,6,184.0,8,14,Hornets,89,18,3,5,35,10,74,35,17,23,17,12,6,-4,-11,-7,0,0,9,34,44,3,away,-1,4,-2,8,11,2,16,3,2011
20120121,Grizzlies,128,27,39,9,40,26,92,50,20,27,20,15,1,6,33,13,26,8,0,1,11,0,62,51,0,home,-2,11,5,11,16,8,0,190.5,11,8,Kings,95,20,2,3,27,27,87,36,19,22,17,10,33,-13,-26,-8,1,0,11,44,38,0,away,-1,6,2,5,19,6,16,6,2011
20120121,Hawks,121,31,33,3,27,30,83,46,17,24,18,17,3,5,27,8,26,19,0,0,9,0,44,36,0,home,-1,11,-1,6,24,11,3,188.0,10,11,Cavaliers,94,18,2,3,28,13,70,34,19,27,19,8,27,-8,-26,-19,0,0,5,42,33,0,away,2,6,-2,12,20,7,18,6,2011
20120121,Heat,113,24,21,10,40,12,81,44,13,21,18,15,1,4,21,1,12,7,0,0,12,0,42,52,1,home,2,5,2,4,16,7,2,193.5,11,10,Seventysixers,92,18,2,5,24,5,83,37,17,15,10,4,21,-1,-12,-7,0,0,7,36,31,0,away,3,9,1,4,15,8,9,11,2011
20120121,Pelicans,81,15,3,3,30,2,78,29,16,32,21,16,7,12,-2,-4,-11,0,1,0,11,0,38,41,1,home,-1,9,-6,14,19,2,3,173.0,12,3,Mavericks,83,17,13,6,39,16,79,32,25,20,15,7,-2,4,11,0,0,1,9,40,48,1,away,-3,8,1,9,26,4,11,9,2011
20120121,Jazz,108,25,14,5,31,17,79,41,18,29,21,15,13,5,10,-4,3,2,0,0,15,0,48,46,1,home,2,5,-1,12,15,5,13,191.0,15,9,Timberwolves,98,17,5,3,22,6,83,37,20,21,16,8,10,4,-3,-2,0,0,13,52,35,0,away,-1,10,3,4,21,8,11,7,2011
20120121,Knicks,114,24,12,7,39,18,97,44,34,21,15,16,12,9,-5,-1,0,8,0,0,11,0,42,50,0,home,3,8,-5,6,33,11,14,206.5,23,6,Nuggets,119,29,6,4,43,14,98,41,20,43,31,5,-5,1,0,-8,0,0,15,62,58,0,away,-3,12,3,14,24,6,20,11,2011
20120121,Nets,74,14,2,5,30,12,87,27,16,19,17,16,4,11,-10,-10,-12,-13,0,0,16,0,34,46,2,home,1,9,1,4,23,3,3,200.5,16,4,Thunder,84,13,17,10,41,15,77,32,16,24,16,3,-10,10,12,13,0,0,14,42,55,2,away,-2,8,-1,10,17,4,19,12,2011
20120121,Pistons,94,13,16,8,26,12,67,30,21,32,27,17,7,13,3,-1,5,11,0,0,8,0,30,34,0,home,1,5,-4,13,15,7,6,181.0,11,3,Trailblazers,91,19,3,3,25,8,81,34,24,24,20,6,3,1,-5,-11,0,0,13,42,38,0,away,-5,7,1,8,20,3,9,9,2011
20120121,Rockets,105,22,10,9,28,13,79,44,18,12,11,16,2,7,3,5,2,6,1,1,4,0,48,32,1,home,2,5,5,5,22,6,5,193.0,13,8,Spurs,102,24,5,2,27,9,94,42,15,15,11,6,3,-5,-2,-6,1,1,16,60,43,0,away,1,6,-1,12,22,7,13,10,2011
20120122,Clippers,103,26,22,9,35,13,72,35,24,40,25,14,0,5,12,16,18,12,0,0,9,0,36,44,1,home,2,14,-1,18,21,8,1,184.5,20,8,Raptors,91,21,0,4,26,13,81,29,31,31,25,12,12,-16,-18,-12,0,0,14,32,40,1,away,1,15,-7,8,19,8,18,4,2011
20120122,Heat,82,9,5,2,30,12,67,25,25,35,29,16,19,4,-9,3,-2,-5,0,0,12,0,26,42,0,home,3,7,3,14,12,3,13,194.5,21,11,Bucks,91,18,11,5,27,10,80,28,28,34,30,9,-9,-3,2,5,0,0,15,42,42,1,away,-1,10,1,6,30,5,14,5,2011
20120122,Lakers,96,22,13,5,25,10,86,36,16,33,22,18,14,7,-2,13,1,3,0,0,18,0,50,43,1,home,-2,10,-2,5,9,2,9,179.0,8,10,Pacers,98,22,4,3,38,13,77,36,22,19,16,4,-2,-13,-1,-3,0,0,12,36,50,1,away,-2,3,1,7,18,10,15,10,2011
20120122,Nets,97,19,19,5,31,11,86,38,14,15,14,17,3,12,10,7,14,16,0,0,16,0,40,47,0,home,2,5,-1,7,27,7,0,193.5,12,4,Hornets,87,18,7,6,27,16,79,37,20,15,8,13,10,-7,-14,-16,0,0,7,50,34,0,away,-2,9,-3,10,14,5,13,3,2011
20120122,Wizards,94,17,3,7,31,18,77,37,28,21,18,16,11,13,-6,1,-4,-9,2,0,6,0,44,37,1,home,4,8,-1,5,15,2,11,183.5,17,2,Celtics,100,22,15,2,28,6,72,37,20,30,21,9,-6,-1,4,9,0,2,7,32,35,1,away,3,7,-1,10,12,5,17,5,2011
20120123,Bucks,92,24,4,6,35,11,92,37,17,17,13,16,19,9,-5,-5,-6,0,0,0,13,0,46,48,0,home,-2,6,2,9,17,5,8,182.0,13,6,Hawks,97,19,11,3,38,14,83,38,18,21,18,5,-5,5,6,0,0,0,7,38,45,1,away,1,8,1,5,11,3,12,12,2011
20120123,Bulls,110,33,21,4,31,16,75,43,18,23,17,19,2,3,15,10,17,16,0,0,12,0,48,43,1,home,1,3,3,2,19,7,0,186.5,10,15,Nets,95,23,1,1,23,7,77,37,18,21,14,12,15,-10,-17,-16,0,0,9,34,32,0,away,3,3,1,8,19,7,11,5,2011
20120123,Celtics,87,21,33,9,38,11,78,33,21,19,19,16,4,9,31,2,23,10,0,0,8,0,34,46,0,home,-1,13,1,4,13,2,5,176.0,15,6,Magic,56,12,3,6,33,4,65,16,16,30,20,4,31,-2,-23,-10,0,0,11,16,44,2,away,3,5,1,10,16,4,23,11,2011
20120123,Pelicans,102,20,9,7,29,6,83,42,14,13,12,17,15,13,-2,-2,1,-1,0,0,11,0,42,40,1,home,1,8,-7,4,12,6,8,177.5,14,3,Spurs,104,28,6,1,23,14,75,41,10,20,15,7,-2,2,-1,1,0,0,4,40,27,1,away,-1,8,-2,10,16,7,10,10,2011
20120123,Mavericks,93,23,15,5,30,13,81,33,17,29,19,18,7,7,6,5,9,3,0,1,12,0,38,42,1,home,-4,11,2,10,25,8,3,183.0,12,10,Suns,87,22,4,4,35,8,83,31,19,22,19,9,6,-5,-9,-3,1,0,17,36,52,2,away,-4,9,2,9,20,6,19,6,2011
20120123,Seventysixers,103,30,34,3,37,17,83,43,19,20,11,17,4,5,20,19,27,30,0,2,9,0,30,46,1,home,-1,8,-1,10,16,6,2,194.0,6,11,Wizards,83,15,1,5,29,18,74,32,17,27,19,14,20,-19,-27,-30,2,0,9,40,38,0,away,5,3,-2,5,7,0,9,2,2011
20120123,Thunder,99,21,32,10,42,19,77,41,22,14,10,17,1,3,20,17,27,27,0,0,9,0,40,51,1,home,-3,4,1,6,16,7,1,186.5,19,13,Pistons,79,14,2,1,27,12,82,28,11,27,19,13,20,-17,-27,-27,0,0,11,34,38,1,away,2,10,1,7,14,4,9,4,2011
20120123,Timberwolves,92,22,5,1,33,10,80,33,20,27,21,17,2,9,-15,-9,-5,-7,0,0,8,0,36,41,1,home,-2,9,-1,13,12,5,4,197.0,20,7,Rockets,107,20,17,3,33,21,86,39,23,28,22,7,-15,9,5,7,0,0,9,40,42,1,away,3,11,6,10,21,7,12,9,2011
20120123,Trailblazers,101,22,22,2,34,9,88,41,22,21,12,17,5,7,12,0,18,15,0,1,19,0,52,53,1,home,-6,6,-1,12,19,7,3,194.5,17,9,Kings,89,23,6,3,25,18,80,32,22,25,18,11,12,0,-18,-15,1,0,11,36,36,1,away,-2,8,-1,10,18,7,13,6,2011
20120123,Warriors,90,24,20,6,31,11,76,38,22,8,5,16,2,10,-1,8,16,9,0,0,8,0,34,39,2,home,1,11,-2,4,25,9,1,194.5,24,5,Grizzlies,91,18,4,4,26,16,85,36,13,23,17,6,-1,-8,-16,-9,0,0,15,52,41,1,away,1,14,6,12,13,2,18,9,2011
20120124,Hornets,78,10,2,8,24,8,82,27,22,22,21,18,4,14,-33,-3,-16,-10,1,1,9,0,20,33,1,home,-3,5,-4,8,11,3,2,191.0,13,3,Knicks,111,26,33,8,40,13,78,39,21,33,26,10,-33,3,16,10,1,1,13,46,53,2,away,4,6,-6,8,19,7,13,6,2011
20120124,Heat,92,16,8,5,23,4,70,32,15,26,23,17,7,5,7,-1,3,0,0,0,6,0,30,29,1,home,4,10,-1,9,18,5,10,202.0,17,11,Cavaliers,85,20,6,4,26,12,68,34,27,17,11,9,7,1,-3,0,0,0,7,44,33,2,away,-1,10,-3,10,16,6,20,6,2011
20120124,Pacers,83,8,10,7,30,16,78,31,17,18,18,16,4,4,-19,7,-12,0,0,0,12,0,32,42,1,home,-3,3,2,4,11,3,10,182.0,19,11,Magic,102,22,21,9,27,17,83,38,19,19,13,5,-19,-7,12,0,0,0,13,38,40,0,away,-1,13,-1,12,32,13,13,11,2011
20120124,Suns,96,23,14,4,32,9,82,39,20,17,13,17,6,10,-3,10,-8,4,0,0,8,0,48,40,0,home,-5,7,-1,5,16,5,6,188.0,15,6,Raptors,99,18,12,2,35,8,82,34,22,25,23,13,-3,-10,8,-4,0,0,11,32,46,1,away,-1,10,-8,6,15,8,16,4,2011
20120124,Trailblazers,97,16,20,6,39,8,72,31,18,36,30,18,4,7,13,0,14,4,0,0,11,0,32,50,0,home,1,8,1,11,22,5,5,187.0,20,10,Grizzlies,84,21,1,3,28,12,90,34,24,17,13,6,13,0,-14,-4,0,0,11,46,39,0,away,-1,10,7,7,14,3,11,10,2011
20120125,Bulls,90,19,10,8,26,20,90,36,20,21,15,20,8,3,-5,-1,-1,10,0,0,15,0,40,41,1,home,2,6,4,17,13,3,5,187.0,12,16,Pacers,95,18,7,7,33,10,80,38,20,21,14,5,-5,1,1,-10,0,0,11,50,44,0,away,1,8,-1,7,10,5,13,11,2011
20120125,Cavaliers,91,28,12,2,30,12,78,34,21,26,14,17,6,10,10,4,5,0,0,0,14,0,34,44,0,home,-2,10,-4,8,20,9,7,196.0,18,6,Knicks,81,18,9,3,33,8,76,32,23,20,14,10,10,-4,-5,0,0,0,11,44,44,0,away,-1,8,1,10,20,3,22,7,2011
20120125,Jazz,106,16,18,5,39,26,90,39,21,36,24,16,11,5,-5,9,6,0,0,0,9,0,60,48,3,home,3,9,1,20,18,4,7,189.0,18,10,Raptors,111,23,6,10,33,6,96,43,30,19,15,13,-5,-9,-6,0,0,0,9,52,42,0,away,-2,6,1,10,28,10,16,5,2011
20120125,Kings,93,19,4,4,23,17,78,34,24,22,16,19,2,12,-29,-6,-29,-23,1,0,12,0,40,35,1,home,-3,7,-2,6,20,9,4,205.0,16,6,Nuggets,122,29,35,8,31,26,91,50,18,25,20,5,-29,6,29,23,0,1,17,92,48,3,away,-4,10,4,7,13,2,13,12,2011
20120125,Lakers,96,20,6,8,26,4,66,32,15,32,24,19,4,8,5,-2,-3,-2,1,0,10,0,36,36,2,home,1,4,-3,8,16,8,5,186.5,16,10,Clippers,91,20,10,4,25,6,87,37,25,14,9,5,5,2,3,2,0,1,17,44,42,2,away,3,8,1,11,23,8,12,9,2011
20120125,Mavericks,90,22,14,7,30,13,95,39,24,10,6,19,7,7,-15,1,-6,2,1,0,16,0,40,46,1,home,1,7,3,7,22,6,7,184.5,13,11,Timberwolves,105,20,17,12,38,7,77,34,12,33,28,10,-15,-1,6,-2,0,1,11,38,49,1,away,1,10,-2,6,21,9,15,7,2011
20120125,Pistons,98,19,4,6,29,15,72,36,24,25,19,19,5,14,-3,-7,-6,-6,0,0,14,0,32,43,1,home,-1,5,-1,8,22,7,5,187.0,17,4,Heat,101,24,11,1,20,10,71,37,20,25,22,5,-3,7,6,6,0,0,6,42,26,0,away,5,7,1,2,15,5,11,12,2011
20120125,Rockets,99,22,12,6,36,21,93,38,15,20,15,18,2,7,-6,-6,-2,9,0,0,16,0,48,52,1,home,-1,5,7,8,31,8,1,190.0,12,10,Bucks,105,26,17,8,33,18,91,39,17,17,13,10,-6,6,2,-9,0,0,10,36,43,1,away,1,8,-1,13,29,14,10,6,2011
20120125,Seventysixers,90,21,4,2,30,5,79,35,20,19,15,18,20,5,-7,-4,-5,2,0,0,7,0,28,37,1,home,1,10,1,5,14,5,12,192.0,13,12,Nets,97,21,9,3,33,5,82,37,15,14,11,13,-7,4,5,-2,0,0,12,30,45,1,away,-1,5,-1,9,27,12,17,5,2011
20120125,Spurs,105,29,26,3,35,18,82,42,16,15,10,19,3,7,22,6,15,4,0,0,9,0,52,44,1,home,-2,10,1,8,23,11,2,189.0,17,11,Hawks,83,17,4,8,28,11,80,35,17,10,7,5,22,-6,-15,-4,0,0,6,34,34,1,away,-1,8,2,7,17,6,16,13,2011
20120125,Thunder,101,21,14,8,26,19,64,34,17,33,28,18,0,3,10,8,7,9,0,1,5,0,44,31,1,home,1,10,2,9,13,5,0,186.5,21,14,Pelicans,91,16,0,8,24,11,75,35,24,21,20,14,10,-8,-7,-9,1,0,8,48,32,1,away,2,11,-8,4,7,1,17,3,2011
20120125,Warriors,101,33,10,3,25,11,79,41,18,14,8,17,9,11,8,-2,6,-5,0,0,5,0,30,30,1,home,2,10,-3,14,20,11,11,192.5,11,5,Trailblazers,93,25,10,4,31,11,83,34,15,20,17,7,8,2,-6,5,0,0,12,30,43,0,away,2,5,2,9,21,8,12,11,2011
20120125,Wizards,92,23,26,13,36,26,83,39,28,16,11,18,0,15,17,14,22,20,0,0,15,0,60,51,1,home,-1,10,-3,8,10,3,0,192.0,22,2,Hornets,75,13,0,13,25,11,78,28,12,25,18,15,17,-14,-22,-20,0,0,13,34,38,0,away,1,12,-5,9,9,1,19,3,2011
20120126,Clippers,98,24,16,5,30,12,72,35,22,27,19,16,19,6,7,12,2,1,0,0,7,0,32,37,0,home,-1,10,-1,11,22,9,14,192.5,16,9,Grizzlies,91,18,2,4,28,17,84,30,25,31,25,7,7,-12,-2,-1,0,0,14,32,42,1,away,-2,9,-1,15,18,6,17,10,2011
20120126,Magic,83,16,27,3,30,5,79,30,23,31,18,18,2,5,-8,16,11,21,1,0,16,0,38,46,1,home,-2,10,1,14,17,5,2,175.0,12,12,Celtics,91,23,8,11,28,8,73,34,27,19,13,9,-8,-16,-11,-21,0,1,9,22,37,2,away,1,6,2,10,21,10,16,7,2011
20120127,Bulls,107,18,14,9,30,16,90,41,17,33,20,21,11,4,7,3,11,1,0,0,20,0,56,50,1,home,3,5,-1,11,17,5,2,185.0,8,16,Bucks,100,22,5,2,29,8,92,39,19,16,15,10,7,-3,-11,-1,0,0,14,42,43,1,away,-1,4,1,12,24,7,15,7,2011
20120127,Cavaliers,96,18,0,3,30,12,81,38,20,24,14,18,0,10,-3,-10,-11,-10,0,1,15,0,50,45,1,home,1,6,1,9,19,6,0,191.0,16,7,Nets,99,27,17,7,24,2,79,36,22,21,16,13,-3,10,11,10,1,0,11,26,35,1,away,-2,7,1,12,28,11,14,6,2011
20120127,Celtics,94,21,16,7,36,6,83,38,21,14,12,18,2,9,7,6,10,8,2,0,9,0,48,45,0,home,-1,6,3,7,14,6,4,175.0,16,8,Pacers,87,11,5,3,32,23,80,28,16,31,30,5,7,-6,-10,-8,0,2,10,42,42,1,away,-1,9,1,6,19,1,15,12,2011
20120127,Heat,99,17,12,8,34,20,80,37,19,26,23,19,11,5,10,0,3,4,0,0,6,0,42,40,1,home,-1,9,2,12,10,2,10,196.0,10,13,Knicks,89,20,6,5,30,7,84,30,24,14,11,11,10,0,-3,-4,0,0,9,14,39,1,away,-2,6,-1,12,43,18,19,7,2011
20120127,Pelicans,93,20,28,3,31,6,81,41,18,16,6,19,1,15,26,4,17,13,0,0,12,0,46,43,1,home,-1,14,-9,8,14,5,7,177.0,12,3,Magic,67,15,3,5,32,3,61,24,18,21,13,6,26,-4,-17,-13,0,0,4,24,36,0,away,1,5,-1,8,21,6,22,12,2011
20120127,Mavericks,116,26,21,6,31,15,82,45,16,22,15,20,7,8,15,0,6,8,0,1,13,0,48,44,1,home,2,6,-1,8,19,11,6,185.5,9,11,Jazz,101,20,4,8,21,19,84,39,20,22,18,6,15,0,-6,-8,1,0,12,52,33,1,away,4,6,-1,8,12,5,9,10,2011
20120127,Nuggets,96,18,23,5,38,17,70,32,14,32,24,19,0,5,15,16,14,22,0,0,8,0,38,46,1,home,-5,8,5,5,27,8,0,197.0,13,13,Raptors,81,21,0,5,32,5,82,32,30,14,10,13,15,-16,-14,-22,0,0,11,30,43,1,away,-3,7,2,6,19,7,15,6,2011
20120127,Pistons,101,24,12,4,32,14,93,38,22,22,18,20,2,15,-6,2,5,11,0,0,12,0,46,44,1,home,1,7,-2,5,16,7,4,179.5,10,4,Hawks,107,29,11,5,40,14,82,40,18,25,17,6,-6,-2,-5,-11,0,0,9,44,49,1,away,-2,5,-1,11,16,10,16,13,2011
20120127,Rockets,103,22,31,7,36,21,90,38,16,30,22,19,7,8,27,-4,16,3,0,1,19,0,50,55,1,home,1,12,-1,15,15,5,5,197.5,16,10,Wizards,76,12,8,7,28,29,88,32,24,16,11,15,27,4,-16,-3,1,0,16,38,44,1,away,1,13,1,7,8,1,24,3,2011
20120127,Seventysixers,89,19,30,2,34,8,78,35,19,16,13,19,0,6,17,13,26,22,0,0,13,0,36,47,1,home,2,9,-1,5,15,6,0,182.5,14,12,Hornets,72,14,0,5,27,7,70,27,14,21,14,16,17,-13,-26,-22,0,0,8,26,35,1,away,-1,4,-6,9,15,4,14,3,2011
20120127,Timberwolves,87,18,8,1,36,11,82,36,10,18,13,19,13,10,8,-1,0,-1,0,1,10,0,50,46,1,home,-1,7,1,12,9,2,5,196.0,9,8,Spurs,79,17,8,8,32,4,75,31,17,11,10,7,8,1,0,1,1,0,2,26,34,1,away,1,5,2,4,16,7,12,12,2011
20120127,Trailblazers,109,28,42,6,45,16,91,43,15,19,16,20,7,8,38,-3,33,14,1,0,13,0,52,58,1,home,-1,14,-1,1,20,7,4,193.0,14,11,Suns,71,18,4,4,34,13,78,29,18,18,9,11,38,3,-33,-14,0,1,7,36,41,2,away,1,9,-2,9,13,4,21,6,2011
20120127,Warriors,109,30,3,7,24,25,87,41,29,19,15,18,3,11,-11,-5,-8,-5,0,0,10,0,28,34,1,home,3,12,1,6,28,12,4,199.0,20,6,Thunder,120,23,15,3,34,20,88,42,15,37,32,3,-11,5,8,5,0,0,19,58,53,1,away,2,8,3,8,17,4,22,15,2011
20120128,Hornets,99,31,6,3,28,20,83,39,15,29,17,21,11,17,-3,0,-5,-10,1,0,14,0,40,42,0,home,-2,8,-7,16,11,4,14,184.0,14,3,Wizards,102,26,12,10,27,20,76,40,24,21,16,16,-3,0,5,10,0,1,5,56,32,0,away,-1,10,-1,7,11,6,14,3,2011
20120128,Bucks,100,21,13,6,29,15,80,40,14,16,15,19,1,11,11,4,7,8,0,0,6,0,44,35,0,home,-2,7,-1,6,19,5,2,183.0,8,7,Lakers,89,23,6,5,28,4,82,36,16,17,11,8,11,-4,-7,-8,0,0,16,42,44,2,away,2,5,1,8,19,6,14,11,2011
20120128,Jazz,96,15,13,10,26,13,79,35,15,23,19,18,4,7,3,1,11,2,0,0,15,0,46,41,0,home,-1,9,-2,9,18,7,4,192.5,17,10,Kings,93,15,1,5,29,16,80,37,21,14,13,13,3,-1,-11,-2,0,0,10,54,39,2,away,1,9,-3,3,13,6,15,6,2011
20120128,Rockets,97,19,21,5,38,16,77,38,20,22,17,20,4,8,13,-1,15,7,0,0,9,0,42,47,0,home,2,9,1,10,12,4,2,193.5,16,11,Knicks,84,17,5,3,25,3,89,34,16,15,11,12,13,1,-15,-7,0,0,15,40,40,0,away,-3,10,-2,6,26,5,16,7,2011
20120128,Seventysixers,95,27,29,6,37,18,78,38,18,15,10,20,2,6,21,10,16,11,0,1,5,0,26,42,0,home,3,7,1,7,15,9,2,177.0,6,13,Pistons,74,18,1,3,33,8,83,29,11,17,13,16,21,-10,-16,-11,1,0,11,38,44,0,away,2,2,-3,10,11,3,10,4,2011
20120128,Suns,86,16,16,3,28,13,88,32,19,24,17,19,1,12,2,8,7,16,0,0,18,0,34,46,0,home,-1,6,-3,12,18,5,2,191.0,14,6,Grizzlies,84,21,5,7,34,11,76,33,24,20,17,8,2,-8,-7,-16,0,0,10,44,44,1,away,-3,9,-2,7,3,1,17,10,2011
20120129,Celtics,87,21,11,3,28,2,69,36,16,14,10,19,20,9,-1,1,8,-1,0,0,5,0,32,33,1,home,1,6,4,7,11,5,17,180.5,16,9,Cavaliers,88,12,5,4,26,15,79,34,17,20,17,11,-1,-1,-8,1,0,0,11,54,37,1,away,2,11,-1,8,13,3,13,7,2011
20120129,Heat,97,19,12,5,36,14,78,32,20,40,30,20,0,5,4,2,5,5,0,0,12,0,36,48,1,home,1,5,3,8,8,3,4,192.5,13,14,Bulls,93,15,0,5,35,15,81,35,28,28,20,4,4,-2,-5,-5,0,0,12,44,47,1,away,4,11,1,7,11,3,15,17,2011
20120129,Pelicans,72,20,0,6,27,10,72,27,19,19,15,20,0,15,-22,-16,-24,-11,0,0,9,0,32,36,1,home,1,6,1,10,10,3,0,176.5,13,4,Hawks,94,22,29,8,28,9,82,36,18,17,10,6,-22,16,24,11,0,0,14,32,42,1,away,-3,10,1,14,23,12,13,14,2011
20120129,Magic,85,21,5,5,28,12,64,31,15,29,13,20,9,7,-21,-7,-12,3,0,1,5,0,36,33,1,home,-1,7,-2,15,23,10,4,181.5,19,12,Pacers,106,24,23,1,30,19,88,45,25,11,8,6,-21,7,12,-3,1,0,13,56,43,1,away,-2,11,-1,4,17,8,14,12,2011
20120129,Mavericks,101,15,18,12,39,7,100,44,18,12,9,21,7,8,1,6,11,11,1,0,16,0,38,55,1,home,3,7,1,6,20,4,4,186.5,8,12,Spurs,100,23,9,2,38,6,94,39,17,19,10,8,1,-6,-11,-11,0,1,14,34,52,1,away,-1,7,-1,10,25,12,10,12,2011
20120129,Nets,73,16,2,3,29,2,74,27,21,18,12,21,2,13,-21,0,-17,-5,0,1,10,0,26,39,1,home,-3,2,2,10,22,7,7,184.0,15,7,Raptors,94,18,23,4,31,13,68,35,19,29,21,14,-21,0,17,5,1,0,7,30,38,1,away,-4,7,-1,7,14,3,10,6,2011
20120129,Nuggets,105,22,10,7,33,21,85,42,21,20,15,20,11,5,-4,3,6,5,0,0,9,0,62,42,1,home,1,3,6,7,18,6,8,206.5,11,14,Clippers,109,20,7,11,32,11,86,39,18,26,17,6,-4,-3,-6,-5,0,0,13,30,45,2,away,1,5,1,10,30,14,9,10,2011
